User_ID,Var1,Age
20080903741,A,
20080903742,A,60-70
20080903743,A,
20080903744,A,40-50
20080903745,B,
20080903746,C,20-30
20080903747,N,Less tha 15
20080903748,D,40-50
20080903749,R,40-50
20080903750,S,
20080903751,Other,15-20
20080903752,A,40-50
20080903753,A,
20080903754,A,
20080903755,A,
20080903756,M,30-40
20080903757,C,
20080903758,C,
20080903759,A,
20080903760,A,More than 70
20080903761,A,
20080903762,A,30-40
20080903763,A,
20080903764,A,
20080903765,D,
20080903766,C,30-40
20080903767,A,
20080903768,A,
20080903769,A,
20080903770,D,20-30
20080903771,D,
20080903772,D,
20080903773,N,20-30
20080903774,A,15-20
20080903775,I,40-50
20080903776,E,20-30
20080903777,E,50-60
20080903778,B,40-50
20080903779,G,20-30
20080903780,Other,
20080903781,A,40-50
20080903782,E,20-30
20080903783,D,
20080903784,A,
20080903785,G,20-30
20080903786,I,20-30
20080903787,M,40-50
20080903788,A,30-40
20080903789,M,20-30
20080903790,A,
20080903791,A,
20080903792,D,
20080903793,Other,20-30
20080903794,A,
20080903795,A,
20080903796,A,
20080903797,A,40-50
20080903798,D,
20080903799,B,More than 70
20080903800,B,50-60
20080903801,A,
20080903802,A,
20080903803,B,50-60
20080903804,B,40-50
20080903805,Other,20-30
20080903806,A,30-40
20080903807,A,40-50
20080903808,D,30-40
20080903809,NA,
20080903810,A,50-60
20080903811,B,50-60
20080903812,J,
20080903813,J,
20080903814,C,30-40
20080903815,NA,40-50
20080903816,A,50-60
20080903817,A,30-40
20080903818,C,
20080903819,P,40-50
20080903820,Other,30-40
20080903821,Other,15-20
20080903822,Other,15-20
20080903823,A,30-40
20080903824,A,20-30
20080903825,A,50-60
20080903826,D,More than 70
20080903827,A,50-60
20080903828,D,
20080903829,K,20-30
20080903830,A,40-50
20080903831,A,
20080903832,F,
20080903833,NA,
20080903834,A,
20080903835,K,
20080903836,N,
20080903837,D,
20080903838,E,30-40
20080903839,F,50-60
20080903840,B,30-40
20080903841,F,60-70
20080903842,J,50-60
20080903843,W,40-50
20080903844,F,30-40
20080903845,A,
20080903846,B,
20080903847,B,60-70
20080903848,A,40-50
20080903849,B,
20080903850,B,
20080903851,C,
20080903852,F,30-40
20080903853,A,
20080903854,A,
20080903855,A,60-70
20080903856,C,
20080903857,E,15-20
20080903858,E,15-20
20080903859,E,40-50
20080903860,Other,60-70
20080903861,D,50-60
20080903862,A,
20080903863,A,20-30
20080903864,NA,
20080903865,D,40-50
20080903866,E,30-40
20080903867,G,20-30
20080903868,G,
20080903869,A,Less tha 15
20080903870,A,20-30
20080903871,Other,20-30
20080903872,D,40-50
20080903873,C,20-30
20080903874,C,40-50
20080903875,C,60-70
20080903876,A,30-40
20080903877,C,30-40
20080903878,C,Less tha 15
20080903879,C,20-30
20080903880,C,40-50
20080903881,A,
20080903882,A,30-40
20080903883,A,
20080903884,A,
20080903885,A,
20080903886,M,40-50
20080903887,C,20-30
20080903888,N,
20080903889,N,20-30
20080903890,C,40-50
20080903891,C,
20080903892,D,30-40
20080903893,B,30-40
20080903894,B,50-60
20080903895,E,20-30
20080903896,C,20-30
20080903897,A,
20080903898,B,15-20
20080903899,B,
20080903900,Other,50-60
20080903901,C,
20080903902,C,
20080903903,A,
20080903904,A,60-70
20080903905,D,
20080903906,F,60-70
20080903907,J,40-50
20080903908,A,50-60
20080903909,A,Less tha 15
20080903910,C,20-30
20080903911,A,50-60
20080903912,A,
20080903913,P,30-40
20080903914,B,
20080903915,J,40-50
20080903916,J,40-50
20080903917,J,20-30
20080903918,J,40-50
20080903919,E,20-30
20080903920,NA,15-20
20080903921,A,15-20
20080903922,A,
20080903923,A,60-70
20080903924,A,
20080903925,A,
20080903926,C,More than 70
20080903927,A,
20080903928,A,
20080903929,A,
20080903930,A,
20080903931,Other,20-30
20080903932,A,
20080903933,R,
20080903934,D,Less tha 15
20080903935,A,
20080903936,A,15-20
20080903937,A,
20080903938,A,
20080903939,A,
20080903940,F,
20080903941,F,40-50
20080903942,A,50-60
20080903943,C,20-30
20080903944,G,20-30
20080903945,A,
20080903946,A,20-30
20080903947,A,15-20
20080903948,Other,30-40
20080903949,I,30-40
20080903950,K,
20080903951,Other,20-30
20080903952,C,
20080903953,A,
20080903954,C,
20080903955,A,60-70
20080903956,A,
20080903957,E,50-60
20080903958,D,40-50
20080903959,D,20-30
20080903960,G,30-40
20080903961,G,
20080903962,G,20-30
20080903963,I,20-30
20080903964,Other,20-30
20080903965,C,20-30
20080903966,A,
20080903967,E,30-40
20080903968,D,15-20
20080903969,A,20-30
20080903970,A,40-50
20080903971,A,50-60
20080903972,A,50-60
20080903973,A,
20080903974,A,15-20
20080903975,I,20-30
20080903976,A,
20080903977,N,20-30
20080903978,A,20-30
20080903979,A,15-20
20080903980,D,20-30
20080903981,A,
20080903982,A,30-40
20080903983,M,
20080903984,E,40-50
20080903985,D,50-60
20080903986,M,20-30
20080903987,A,20-30
20080903988,I,30-40
20080903989,E,20-30
20080903990,A,
20080903991,A,
20080903992,A,
20080903993,A,40-50
20080903994,C,
20080903995,B,40-50
20080903996,B,
20080903997,M,40-50
20080903998,Other,
20080903999,D,20-30
20080904000,M,
20080904001,W,
20080904002,A,40-50
20080904003,B,
20080904004,B,
20080904005,A,
20080904006,A,
20080904007,A,
20080904008,A,
20080904009,A,50-60
20080904010,C,
20080904011,I,30-40
20080904012,E,40-50
20080904013,E,40-50
20080904014,B,
20080904015,A,60-70
20080904016,A,60-70
20080904017,A,30-40
20080904018,C,30-40
20080904019,C,20-30
20080904020,I,30-40
20080904021,A,
20080904022,A,
20080904023,C,
20080904024,A,
20080904025,E,30-40
20080904026,E,30-40
20080904027,D,
20080904028,A,40-50
20080904029,Other,
20080904030,Other,20-30
20080904031,A,
20080904032,Other,30-40
20080904033,F,30-40
20080904034,C,
20080904035,D,
20080904036,A,50-60
20080904037,G,
20080904038,C,
20080904039,W,30-40
20080904040,A,60-70
20080904041,Other,30-40
20080904042,NA,40-50
20080904043,D,
20080904044,E,30-40
20080904045,E,40-50
20080904046,W,40-50
20080904047,A,20-30
20080904048,I,20-30
20080904049,E,30-40
20080904050,D,40-50
20080904051,E,20-30
20080904052,A,30-40
20080904053,A,50-60
20080904054,A,50-60
20080904055,D,40-50
20080904056,P,15-20
20080904057,A,
20080904058,B,20-30
20080904059,E,40-50
20080904060,B,
20080904061,C,15-20
20080904062,A,50-60
20080904063,A,
20080904064,B,
20080904065,C,20-30
20080904066,B,40-50
20080904067,D,
20080904068,D,
20080904069,A,40-50
20080904070,C,50-60
20080904071,C,
20080904072,A,40-50
20080904073,A,20-30
20080904074,B,
20080904075,C,
20080904076,M,20-30
20080904077,E,20-30
20080904078,D,50-60
20080904079,A,30-40
20080904080,A,30-40
20080904081,A,40-50
20080904082,A,40-50
20080904083,F,
20080904084,B,30-40
20080904085,D,20-30
20080904086,A,
20080904087,A,
20080904088,A,
20080904089,A,60-70
20080904090,D,
20080904091,A,
20080904092,A,60-70
20080904093,A,30-40
20080904094,A,
20080904095,D,30-40
20080904096,A,
20080904097,A,
20080904098,D,
20080904099,F,30-40
20080904100,Other,20-30
20080904101,A,More than 70
20080904102,C,
20080904103,A,
20080904104,D,
20080904105,F,50-60
20080904106,A,
20080904107,B,
20080904108,A,More than 70
20080904109,D,
20080904110,A,
20080904111,A,50-60
20080904112,A,40-50
20080904113,A,
20080904114,A,
20080904115,A,20-30
20080904116,A,50-60
20080904117,A,30-40
20080904118,W,30-40
20080904119,B,50-60
20080904120,A,40-50
20080904121,A,30-40
20080904122,A,
20080904123,A,
20080904124,F,40-50
20080904125,F,20-30
20080904126,F,20-30
20080904127,F,30-40
20080904128,F,20-30
20080904129,F,20-30
20080904130,F,30-40
20080904131,F,30-40
20080904132,F,40-50
20080904133,D,
20080904134,J,
20080904135,A,
20080904136,A,
20080904137,NA,
20080904138,I,20-30
20080904139,B,
20080904140,A,
20080904141,G,
20080904142,C,30-40
20080904143,A,30-40
20080904144,E,20-30
20080904145,A,30-40
20080904146,E,60-70
20080904147,C,50-60
20080904148,C,40-50
20080904149,A,50-60
20080904150,D,60-70
20080904151,K,
20080904152,I,30-40
20080904153,A,
20080904154,A,30-40
20080904155,C,30-40
20080904156,E,60-70
20080904157,A,
20080904158,A,
20080904159,A,40-50
20080904160,A,
20080904161,A,
20080904162,F,60-70
20080904163,F,30-40
20080904164,E,30-40
20080904165,A,30-40
20080904166,A,
20080904167,A,30-40
20080904168,G,40-50
20080904169,G,
20080904170,NA,30-40
20080904171,A,
20080904172,D,
20080904173,A,15-20
20080904174,A,20-30
20080904175,A,
20080904176,Other,30-40
20080904177,C,
20080904178,E,30-40
20080904179,B,20-30
20080904180,A,More than 70
20080904181,C,20-30
20080904182,I,20-30
20080904183,W,20-30
20080904184,F,40-50
20080904185,F,40-50
20080904186,F,Less tha 15
20080904187,A,
20080904188,A,30-40
20080904189,A,
20080904190,A,20-30
20080904191,A,
20080904192,A,
20080904193,E,30-40
20080904194,A,
20080904195,A,40-50
20080904196,L,
20080904197,L,
20080904198,A,
20080904199,B,40-50
20080904200,C,15-20
20080904201,D,
20080904202,A,15-20
20080904203,A,40-50
20080904204,J,Less tha 15
20080904205,G,40-50
20080904206,A,60-70
20080904207,A,20-30
20080904208,G,
20080904209,K,
20080904210,I,
20080904211,K,
20080904212,K,20-30
20080904213,K,
20080904214,Other,60-70
20080904215,A,
20080904216,A,20-30
20080904217,A,40-50
20080904218,F,
20080904219,A,
20080904220,A,
20080904221,A,
20080904222,A,Less tha 15
20080904223,A,15-20
20080904224,A,20-30
20080904225,B,
20080904226,B,50-60
20080904227,B,30-40
20080904228,J,
20080904229,A,60-70
20080904230,A,
20080904231,C,30-40
20080904232,D,20-30
20080904233,A,30-40
20080904234,A,40-50
20080904235,C,
20080904236,A,Less tha 15
20080904237,B,Less tha 15
20080904238,C,20-30
20080904239,D,30-40
20080904240,D,
20080904241,C,
20080904242,C,20-30
20080904243,C,
20080904244,A,50-60
20080904245,A,40-50
20080904246,M,40-50
20080904247,B,20-30
20080904248,C,
20080904249,M,15-20
20080904250,NA,
20080904251,N,
20080904252,N,
20080904253,A,
20080904254,C,20-30
20080904255,C,20-30
20080904256,A,30-40
20080904257,A,40-50
20080904258,A,
20080904259,A,
20080904260,A,
20080904261,E,30-40
20080904262,Other,40-50
20080904263,C,20-30
20080904264,G,
20080904265,G,
20080904266,C,30-40
20080904267,C,50-60
20080904268,A,30-40
20080904269,A,30-40
20080904270,A,50-60
20080904271,P,50-60
20080904272,A,50-60
20080904273,F,30-40
20080904274,E,40-50
20080904275,A,
20080904276,E,30-40
20080904277,A,30-40
20080904278,G,
20080904279,E,20-30
20080904280,W,30-40
20080904281,B,
20080904282,I,30-40
20080904283,NA,20-30
20080904284,A,40-50
20080904285,A,20-30
20080904286,A,40-50
20080904287,M,
20080904288,G,
20080904289,A,
20080904290,D,
20080904291,M,Less tha 15
20080904292,E,30-40
20080904293,A,50-60
20080904294,C,20-30
20080904295,NA,
20080904296,A,20-30
20080904297,D,
20080904298,C,
20080904299,C,20-30
20080904300,F,Less tha 15
20080904301,A,
20080904302,A,50-60
20080904303,E,20-30
20080904304,F,50-60
20080904305,D,40-50
20080904306,G,15-20
20080904307,A,30-40
20080904308,B,50-60
20080904309,C,20-30
20080904310,C,30-40
20080904311,E,20-30
20080904312,V,
20080904313,A,15-20
20080904314,B,
20080904315,E,40-50
20080904316,A,
20080904317,A,
20080904318,A,
20080904319,M,30-40
20080904320,A,
20080904321,I,20-30
20080904322,A,
20080904323,A,50-60
20080904324,D,30-40
20080904325,A,60-70
20080904326,F,
20080904327,A,
20080904328,N,
20080904329,A,
20080904330,A,60-70
20080904331,A,
20080904332,D,20-30
20080904333,A,
20080904334,A,
20080904335,A,
20080904336,A,
20080904337,A,
20080904338,F,20-30
20080904339,B,
20080904340,C,40-50
20080904341,C,20-30
20080904342,E,30-40
20080904343,A,15-20
20080904344,I,20-30
20080904345,B,
20080904346,J,
20080904347,J,
20080904348,I,50-60
20080904349,B,
20080904350,A,30-40
20080904351,A,
20080904352,F,
20080904353,I,40-50
20080904354,F,15-20
20080904355,D,40-50
20080904356,D,20-30
20080904357,A,40-50
20080904358,I,
20080904359,I,20-30
20080904360,E,30-40
20080904361,E,15-20
20080904362,A,
20080904363,C,
20080904364,A,20-30
20080904365,NA,Less tha 15
20080904366,K,20-30
20080904367,A,
20080904368,A,
20080904369,A,
20080904370,A,30-40
20080904371,Other,20-30
20080904372,B,60-70
20080904373,B,40-50
20080904374,G,30-40
20080904375,E,20-30
20080904376,I,20-30
20080904377,D,50-60
20080904378,A,
20080904379,D,
20080904380,B,
20080904381,B,
20080904382,B,
20080904383,B,
20080904384,B,30-40
20080904385,G,
20080904386,A,
20080904387,Other,40-50
20080904388,D,Less tha 15
20080904389,A,
20080904390,A,60-70
20080904391,G,
20080904392,G,50-60
20080904393,D,40-50
20080904394,A,50-60
20080904395,C,20-30
20080904396,C,60-70
20080904397,A,
20080904398,C,40-50
20080904399,B,40-50
20080904400,D,40-50
20080904401,D,50-60
20080904402,O,
20080904403,A,
20080904404,C,30-40
20080904405,E,30-40
20080904406,B,20-30
20080904407,C,15-20
20080904408,A,Less tha 15
20080904409,K,20-30
20080904410,M,50-60
20080904411,A,15-20
20080904412,S,50-60
20080904413,NA,
20080904414,NA,20-30
20080904415,G,20-30
20080904416,G,20-30
20080904417,J,
20080904418,J,
20080904419,D,
20080904420,A,
20080904421,A,
20080904422,D,
20080904423,Other,20-30
20080904424,D,20-30
20080904425,G,
20080904426,F,
20080904427,A,
20080904428,B,60-70
20080904429,F,40-50
20080904430,A,
20080904431,A,
20080904432,A,
20080904433,A,
20080904434,A,
20080904435,A,15-20
20080904436,B,
20080904437,A,
20080904438,C,
20080904439,C,20-30
20080904440,C,30-40
20080904441,A,30-40
20080904442,A,
20080904443,D,
20080904444,A,
20080904445,A,
20080904446,M,20-30
20080904447,A,20-30
20080904448,A,50-60
20080904449,F,
20080904450,A,
20080904451,B,
20080904452,I,30-40
20080904453,F,20-30
20080904454,E,40-50
20080904455,A,20-30
20080904456,A,Less tha 15
20080904457,B,50-60
20080904458,A,
20080904459,A,
20080904460,A,
20080904461,E,20-30
20080904462,I,20-30
20080904463,K,
20080904464,I,15-20
20080904465,I,30-40
20080904466,A,
20080904467,A,40-50
20080904468,A,
20080904469,A,
20080904470,I,30-40
20080904471,A,
20080904472,C,
20080904473,C,
20080904474,D,20-30
20080904475,A,Less tha 15
20080904476,A,
20080904477,B,30-40
20080904478,D,40-50
20080904479,A,50-60
20080904480,Other,40-50
20080904481,A,
20080904482,E,20-30
20080904483,A,15-20
20080904484,A,20-30
20080904485,C,20-30
20080904486,B,
20080904487,A,
20080904488,B,
20080904489,A,
20080904490,A,
20080904491,A,
20080904492,A,30-40
20080904493,C,
20080904494,Other,20-30
20080904495,D,
20080904496,A,20-30
20080904497,A,30-40
20080904498,A,
20080904499,A,50-60
20080904500,C,
20080904501,E,20-30
20080904502,F,15-20
20080904503,A,Less tha 15
20080904504,A,
20080904505,A,
20080904506,A,30-40
20080904507,A,15-20
20080904508,I,30-40
20080904509,E,20-30
20080904510,E,20-30
20080904511,K,30-40
20080904512,C,20-30
20080904513,Other,30-40
20080904514,A,40-50
20080904515,N,
20080904516,B,30-40
20080904517,D,30-40
20080904518,A,20-30
20080904519,A,20-30
20080904520,A,
20080904521,A,30-40
20080904522,C,15-20
20080904523,Other,
20080904524,G,20-30
20080904525,J,
20080904526,NA,
20080904527,I,20-30
20080904528,A,
20080904529,D,20-30
20080904530,A,
20080904531,A,
20080904532,A,40-50
20080904533,A,Less tha 15
20080904534,A,
20080904535,A,Less tha 15
20080904536,A,50-60
20080904537,A,40-50
20080904538,C,
20080904539,A,Less tha 15
20080904540,D,20-30
20080904541,A,Less tha 15
20080904542,C,20-30
20080904543,A,Less tha 15
20080904544,C,20-30
20080904545,F,Less tha 15
20080904546,A,
20080904547,A,30-40
20080904548,A,20-30
20080904549,A,
20080904550,A,
20080904551,A,40-50
20080904552,E,20-30
20080904553,C,15-20
20080904554,NA,20-30
20080904555,G,
20080904556,A,
20080904557,A,
20080904558,A,50-60
20080904559,A,
20080904560,A,
20080904561,V,15-20
20080904562,F,Less tha 15
20080904563,B,
20080904564,D,15-20
20080904565,A,
20080904566,V,15-20
20080904567,A,20-30
20080904568,B,15-20
20080904569,A,40-50
20080904570,A,15-20
20080904571,C,15-20
20080904572,C,20-30
20080904573,A,
20080904574,I,40-50
20080904575,E,20-30
20080904576,O,
20080904577,A,30-40
20080904578,E,40-50
20080904579,B,
20080904580,A,50-60
20080904581,A,
20080904582,M,40-50
20080904583,C,30-40
20080904584,A,
20080904585,A,
20080904586,A,
20080904587,D,30-40
20080904588,A,
20080904589,A,
20080904590,F,40-50
20080904591,A,30-40
20080904592,A,30-40
20080904593,A,30-40
20080904594,D,30-40
20080904595,D,30-40
20080904596,A,50-60
20080904597,A,30-40
20080904598,A,
20080904599,D,
20080904600,D,
20080904601,D,
20080904602,F,40-50
20080904603,A,
20080904604,A,
20080904605,B,40-50
20080904606,B,
20080904607,L,20-30
20080904608,D,20-30
20080904609,B,20-30
20080904610,D,15-20
20080904611,D,30-40
20080904612,D,20-30
20080904613,A,More than 70
20080904614,A,30-40
20080904615,A,
20080904616,A,
20080904617,A,60-70
20080904618,E,20-30
20080904619,A,30-40
20080904620,A,30-40
20080904621,A,
20080904622,A,
20080904623,A,
20080904624,A,
20080904625,G,
20080904626,A,50-60
20080904627,B,
20080904628,A,40-50
20080904629,A,
20080904630,C,15-20
20080904631,C,20-30
20080904632,C,
20080904633,D,
20080904634,A,40-50
20080904635,A,30-40
20080904636,A,40-50
20080904637,A,50-60
20080904638,A,40-50
20080904639,A,30-40
20080904640,A,50-60
20080904641,F,
20080904642,A,
20080904643,F,20-30
20080904644,NA,
20080904645,P,30-40
20080904646,C,20-30
20080904647,C,15-20
20080904648,A,40-50
20080904649,A,
20080904650,A,
20080904651,A,30-40
20080904652,NA,
20080904653,A,40-50
20080904654,F,50-60
20080904655,C,20-30
